

--- Monitor Started at 2026-03-25T04:47:04.863Z ---
[BATT] ADC=1861 V=6.14 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=1865 V=6.13 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=2027 V=6.15 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=1860 V=6.15 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=1862 V=6.14 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=1862 V=6.13 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=1862 V=6.13 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=1858 V=6.12 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=1862 V=6.11 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=2031 V=6.13 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=1859 V=6.13 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=2032 V=6.15 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=1861 V=6.14 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=2028 V=6.16 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=1863 V=6.15 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=2028 V=6.17 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=1862 V=6.16 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=2028 V=6.18 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=1862 V=6.17 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=2028 V=6.19 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=1861 V=6.18 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=1862 V=6.17 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=2028 V=6.19 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=1857 V=6.18 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=1862 V=6.17 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=1858 V=6.16 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=2030 V=6.18 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=1868 V=6.17 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=2029 V=6.19 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=1861 V=6.18 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=2027 V=6.20 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=1863 V=6.19 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=2022 V=6.21 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=2030 V=6.22 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=1861 V=6.21 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=1864 V=6.20 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=2028 V=6.22 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=1863 V=6.21 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=1860 V=6.20 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=2028 V=6.21 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=1865 V=6.20 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=1861 V=6.19 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=1869 V=6.19 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=2027 V=6.20 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=2028 V=6.22 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=2028 V=6.24 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.2° [IMU] | Dist:0.00m
[BATT] ADC=2029 V=6.25 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.3° [IMU] | Dist:0.00m
[BATT] ADC=2026 V=6.27 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.3° [IMU] | Dist:0.00m
[BATT] ADC=2030 V=6.28 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.3° [IMU] | Dist:0.00m
[BATT] ADC=1861 V=6.26 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.3° [IMU] | Dist:0.00m
[BATT] ADC=1862 V=6.25 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.3° [IMU] | Dist:0.00m
[BATT] ADC=1861 V=6.24 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.3° [IMU] | Dist:0.00m
[BATT] ADC=2029 V=6.25 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.3° [IMU] | Dist:0.00m
[BATT] ADC=1821 V=6.23 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.3° [IMU] | Dist:0.00m
[BATT] ADC=1992 V=6.24 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.4° [IMU] | Dist:0.00m
[BATT] ADC=1862 V=6.23 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.4° [IMU] | Dist:0.00m
[BATT] ADC=2032 V=6.25 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.4° [IMU] | Dist:0.00m
[BATT] ADC=2032 V=6.26 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.4° [IMU] | Dist:0.00m
[BATT] ADC=1864 V=6.25 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.4° [IMU] | Dist:0.00m
[BATT] ADC=2034 V=6.27 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.4° [IMU] | Dist:0.00m
[BATT] ADC=2030 V=6.28 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.4° [IMU] | Dist:0.00m
[BATT] ADC=2032 V=6.29 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.4° [IMU] | Dist:0.00m
[BATT] ADC=1867 V=6.28 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.5° [IMU] | Dist:0.00m
[BATT] ADC=2028 V=6.29 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.5° [IMU] | Dist:0.00m
[BATT] ADC=2028 V=6.30 | L:0 R:0 | vL:0.0 vR:0.0 | θ:0.5° [IMU] | Dist:0.00m
[BATT] ADC=1860 V=6.29 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2027 V=6.30 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2024 V=6.31 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=1860 V=6.30 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=1850 V=6.28 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2025 V=6.29 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2027 V=6.30 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2026 V=6.32 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=1859 V=6.30 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=1864 V=6.28 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2025 V=6.30 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2023 V=6.31 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2022 V=6.32 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2027 V=6.33 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2023 V=6.34 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2031 V=6.35 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2025 V=6.36 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=1855 V=6.34 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2025 V=6.35 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2024 V=6.36 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2026 V=6.37 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2024 V=6.37 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=1866 V=6.36 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2026 V=6.36 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2023 V=6.37 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2022 V=6.38 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2021 V=6.39 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2025 V=6.39 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2026 V=6.40 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2027 V=6.41 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=1852 V=6.39 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2022 V=6.39 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2028 V=6.40 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2029 V=6.41 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2030 V=6.41 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2028 V=6.42 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2024 V=6.42 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2027 V=6.43 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=1861 V=6.41 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2030 V=6.42 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2024 V=6.42 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2027 V=6.43 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.6° [IMU] | Dist:0.00m
[BATT] ADC=2025 V=6.43 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=2028 V=6.44 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=2026 V=6.44 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=2029 V=6.45 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=2028 V=6.45 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=2026 V=6.45 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=2029 V=6.46 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=2028 V=6.46 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=2026 V=6.47 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1859 V=6.44 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=2027 V=6.45 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=2028 V=6.45 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=2028 V=6.46 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1862 V=6.43 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1860 V=6.41 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=2025 V=6.42 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=2023 V=6.42 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=2024 V=6.43 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=2028 V=6.43 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=2024 V=6.44 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=2028 V=6.44 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=2032 V=6.45 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=2026 V=6.45 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=2023 V=6.46 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1861 V=6.43 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1902 V=6.42 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1890 V=6.40 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1869 V=6.38 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1955 V=6.38 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1939 V=6.37 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1896 V=6.36 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1860 V=6.34 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1862 V=6.32 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1862 V=6.31 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1858 V=6.29 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1865 V=6.28 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1865 V=6.26 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1868 V=6.25 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1869 V=6.24 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1855 V=6.23 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1858 V=6.22 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1862 V=6.21 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1857 V=6.19 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1855 V=6.18 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1857 V=6.17 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1852 V=6.16 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1860 V=6.16 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1853 V=6.15 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1952 V=6.15 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1924 V=6.16 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1891 V=6.15 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1857 V=6.14 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1853 V=6.14 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1859 V=6.13 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1860 V=6.12 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1856 V=6.12 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1855 V=6.11 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1858 V=6.10 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1849 V=6.10 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1860 V=6.09 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1865 V=6.09 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1860 V=6.08 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1857 V=6.08 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1854 V=6.07 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1859 V=6.07 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1859 V=6.06 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1860 V=6.06 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1857 V=6.06 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1858 V=6.05 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1861 V=6.05 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1864 V=6.05 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1856 V=6.05 | L:0 R:-1 | vL:0.0 vR:-0.0 | θ:0.7° [IMU] | Dist:0.00m
[BATT] ADC=1848 V=6.04 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:2.8° [IMU] | Dist:0.00m
[BATT] ADC=1813 V=6.03 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:2.6° [IMU] | Dist:0.00m
[BATT] ADC=1824 V=6.02 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:2.7° [IMU] | Dist:0.00m
[BATT] ADC=1828 V=6.02 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:2.7° [IMU] | Dist:0.00m
[BATT] ADC=1834 V=6.01 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:2.7° [IMU] | Dist:0.00m
[BATT] ADC=1839 V=6.01 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:2.7° [IMU] | Dist:0.00m
[BATT] ADC=1835 V=6.00 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:2.7° [IMU] | Dist:0.00m
[BATT] ADC=1841 V=6.00 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:2.7° [IMU] | Dist:0.00m
[BATT] ADC=1929 V=6.01 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:2.7° [IMU] | Dist:0.00m
[BATT] ADC=1841 V=6.01 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:3.7° [IMU] | Dist:0.00m
[BATT] ADC=1978 V=6.03 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:5.7° [IMU] | Dist:0.00m
[BATT] ADC=2005 V=6.05 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:5.7° [IMU] | Dist:0.00m
[BATT] ADC=1844 V=6.04 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:5.7° [IMU] | Dist:0.00m
[BATT] ADC=2015 V=6.06 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:5.7° [IMU] | Dist:0.00m
[BATT] ADC=2008 V=6.09 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:5.7° [IMU] | Dist:0.00m
[BATT] ADC=2020 V=6.11 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:5.7° [IMU] | Dist:0.00m
[BATT] ADC=1833 V=6.10 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:5.7° [IMU] | Dist:0.00m
[BATT] ADC=2018 V=6.12 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:5.7° [IMU] | Dist:0.00m
[BATT] ADC=2013 V=6.14 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:5.7° [IMU] | Dist:0.00m
[BATT] ADC=1973 V=6.15 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:5.7° [IMU] | Dist:0.00m
[BATT] ADC=1984 V=6.16 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:5.7° [IMU] | Dist:0.00m
[BATT] ADC=2016 V=6.18 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:5.7° [IMU] | Dist:0.00m
[BATT] ADC=2017 V=6.19 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:5.7° [IMU] | Dist:0.00m
[BATT] ADC=1821 V=6.18 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:5.7° [IMU] | Dist:0.00m
[BATT] ADC=1999 V=6.19 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:5.7° [IMU] | Dist:0.00m
[BATT] ADC=1842 V=6.18 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:5.7° [IMU] | Dist:0.00m
[BATT] ADC=1992 V=6.19 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:5.7° [IMU] | Dist:0.00m
[BATT] ADC=1814 V=6.17 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:5.7° [IMU] | Dist:0.00m
[BATT] ADC=1832 V=6.16 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:5.6° [IMU] | Dist:0.00m
[BATT] ADC=1852 V=6.15 | L:-2 R:-1 | vL:-0.0 vR:-0.0 | θ:5.6° [IMU] | Dist:0.00m
